question_id,passage_id
4346,"[""B4099096"", ""B4081837"", ""B4084039"", ""B4092281"", ""B4115554"", ""B4117435"", ""B4104162"", ""B4110056"", ""B4089887"", ""B4114050""]"
4347,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4102226"", ""B4086241"", ""B4107106"", ""B4088132"", ""B4097838""]"
4348,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4092520"", ""B4084039"", ""B4092281"", ""B4116446""]"
4349,"[""B4099096"", ""B4092301"", ""B4084039"", ""B4091840"", ""B4091684"", ""B4107820"", ""B4116446"", ""B4092281"", ""B4082543"", ""Q478642""]"
4350,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4351,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4352,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4353,"[""B4099096"", ""B4092301"", ""B4084039"", ""B4092520"", ""B4107820"", ""B4091840"", ""B4116446"", ""B4091684"", ""B4092281"", ""B4088935""]"
4354,"[""B4083170"", ""B4100558"", ""B4115396"", ""B4109256"", ""B4116535"", ""B4094027"", ""B4119426"", ""B4106643"", ""B4096532"", ""B4088043""]"
4355,"[""B4099096"", ""B4114050"", ""B4115526"", ""B4081820"", ""B4084039"", ""B4092281"", ""A13636"", ""B4114896"", ""B4105929"", ""B4109133""]"
4356,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4357,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4358,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4359,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4118523"", ""B4088935"", ""B4092520"", ""B4089887"", ""Q1814818"", ""B4082543""]"
4360,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4361,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4362,"[""B4099096"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4118578"", ""B4095433"", ""B4109020"", ""B4095055"", ""B4104123"", ""B4081831""]"
4363,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4364,"[""B4099096"", ""B4092281"", ""B4084039"", ""B4114050"", ""B4109020"", ""B4094622"", ""B4095055"", ""B4081831"", ""Q1994735"", ""Q63510""]"
4365,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4366,"[""B4099096"", ""B4081837"", ""B4084039"", ""B4092281"", ""B4100245"", ""B4117435"", ""B4104162"", ""B4089887"", ""B4115607"", ""A24685""]"
4367,"[""B4099096"", ""B4084039"", ""Q1365891"", ""B4092281"", ""Q2797526"", ""Q1378975"", ""B4109020"", ""B4095055"", ""B4081831"", ""B4117901""]"
4368,"[""B4099096"", ""B4081837"", ""B4084039"", ""B4092281"", ""B4117435"", ""B4104162"", ""B4089887"", ""B4088895"", ""B4114050"", ""A24685""]"
4369,"[""B4083170"", ""B4100558"", ""B4109256"", ""B4115396"", ""B4116535"", ""B4094027"", ""B4119426"", ""B4106643"", ""B4088043"", ""B4096532""]"
4370,"[""B4099096"", ""B4092301"", ""B4084039"", ""B4107820"", ""B4091840"", ""B4116446"", ""B4091684"", ""B4092281"", ""B4100245"", ""Q478642""]"
4371,"[""B4099096"", ""B4114050"", ""B4081820"", ""B4115526"", ""B4084039"", ""B4092281"", ""A13636"", ""B4114896"", ""B4105929"", ""B4109020""]"
4372,"[""B4100920"", ""B4104552"", ""A18304"", ""B4114783"", ""B4092077"", ""B4108555"", ""B4109220"", ""B4104763"", ""Q2729486"", ""Q26337""]"
4373,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4374,"[""B4099096"", ""B4084039"", ""B4092281"", ""Q1365891"", ""Q2797526"", ""B4114050"", ""Q1994735"", ""Q1378975"", ""B4117901"", ""B4115607""]"
4375,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4376,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4377,"[""B4099096"", ""B4084039"", ""B4092281"", ""Q1365891"", ""Q2797526"", ""B4117901"", ""B4092518"", ""Q2706407"", ""B4115607"", ""Q1378975""]"
4378,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4379,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4380,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4381,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4382,"[""B4082204"", ""B4092553"", ""B4118620"", ""B4106484"", ""B4092849"", ""B4115531"", ""B4084039"", ""B4094502"", ""B4097793"", ""B4102447""]"
4383,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""Q1814818"", ""B4092520"", ""B4089887"", ""B4082543"", ""B4114050""]"
4384,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4385,"[""B4099096"", ""B4114050"", ""B4081820"", ""B4084039"", ""B4092281"", ""A13636"", ""B4105929"", ""B4115607"", ""B4082543"", ""Q1994735""]"
4386,"[""Q831691"", ""Q1433006"", ""Q958148"", ""B4115435"", ""Q163446"", ""Q5871275"", ""B4109067"", ""B4081599"", ""B4087599"", ""B4092273""]"
4387,"[""B4099096"", ""B4084039"", ""Q1814818"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4088203"", ""B4089887"", ""B4082543""]"
4388,"[""B4099096"", ""B4115526"", ""B4091632"", ""B4084039"", ""B4088320"", ""B4095433"", ""B4118578"", ""B4114896"", ""B4104123"", ""B4109020""]"
4389,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4390,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4092520"", ""B4084039"", ""B4092281"", ""B4116446""]"
4391,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4392,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4089887"", ""B4082543"", ""Q1814818"", ""B4109020""]"
4393,"[""Q1886563"", ""B4084144"", ""B4101912"", ""B4106771"", ""B4102823"", ""B4096420"", ""B4091052"", ""B4104558"", ""B4117869"", ""B4119851""]"
4394,"[""B4113961"", ""B4082749"", ""B4090923"", ""B4099619"", ""B4084461"", ""B4102226"", ""B4086241"", ""B4107106"", ""B4088132"", ""B4097838""]"
4395,"[""B4099096"", ""B4092281"", ""B4084039"", ""B4114050"", ""Q1994735"", ""B4109020"", ""B4094622"", ""B4095055"", ""B4081831"", ""B4088787""]"
4396,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4397,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4398,"[""Q604770"", ""B4102149"", ""B4112966"", ""B4118569"", ""B4089116"", ""B4107014"", ""B4103448"", ""B4106776"", ""B4115306"", ""B4101969""]"
4399,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4099096"", ""B4084039"", ""B4116446"", ""B4092281"", ""Q1814818""]"
4400,"[""B4099096"", ""B4092301"", ""B4084039"", ""B4115526"", ""B4107820"", ""B4116446"", ""B4091840"", ""B4091684"", ""B4092281"", ""Q478642""]"
4401,"[""B4090623"", ""B4080808"", ""B4098888"", ""B4105906"", ""B4110407"", ""B4099096"", ""B4084039"", ""B4092301"", ""B4091840"", ""B4116446""]"
4402,"[""B4099096"", ""B4092281"", ""B4084039"", ""B4118157"", ""B4109020"", ""B4094622"", ""Q63510"", ""B4118060"", ""Q2181577"", ""B4095055""]"
4403,"[""B4101687"", ""Q14524064"", ""Q1160546"", ""B4099016"", ""B4081237"", ""B4093854"", ""B4088129"", ""B4093113"", ""B4115982"", ""B4103183""]"
4404,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4405,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4406,"[""B4099096"", ""B4114050"", ""B4081820"", ""B4084039"", ""B4092281"", ""A13636"", ""B4105929"", ""Q1994735"", ""B4115607"", ""B4109020""]"
4407,"[""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""Q1814818"", ""B4092520"", ""B4089887"", ""B4082543"", ""B4114050""]"
4408,"[""B4108187"", ""B4106664"", ""B4117218"", ""B4099096"", ""B4084039"", ""B4092281"", ""B4116446"", ""B4088935"", ""B4092520"", ""B4089887""]"
4409,"[""B4119801"", ""B4085467"", ""B4102311"", ""B4116964"", ""B4111261"", ""B4108710"", ""B4095823"", ""B4108026"", ""B4100343"", ""B4087416""]"
4410,"[""B4099096"", ""B4084039"", ""B4092281"", ""Q1365891"", ""Q2797526"", ""Q1378975"", ""B4114050"", ""B4117901"", ""Q1994735"", ""B4082353""]"
4411,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4412,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4413,"[""A27253"", ""B4116012"", ""B4080557"", ""B4097866"", ""B4117666"", ""B4082072"", ""B4117050"", ""B4082543"", ""B4119768"", ""B4111869""]"
4414,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4415,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4416,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4417,"[""B4090623"", ""B4080808"", ""B4098888"", ""B4105906"", ""B4110407"", ""B4100902"", ""B4083437"", ""B4112501"", ""A22311"", ""B4096297""]"
4418,"[""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957"", ""B4118340"", ""B4114455""]"
4419,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080""]"
4420,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4421,"[""B4115602"", ""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243"", ""B4102705""]"
4422,"[""A27253"", ""B4116012"", ""B4080557"", ""B4097866"", ""B4117666"", ""B4082072"", ""B4117050"", ""B4119768"", ""B4111869"", ""B4111121""]"
4423,"[""B4098573"", ""Q168366"", ""B4099096"", ""B4102654"", ""B4100902"", ""B4112501"", ""Q60960"", ""B4085562"", ""B4113080"", ""Q246123""]"
4424,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4425,"[""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957"", ""B4118340"", ""B4114455""]"
4426,"[""A27253"", ""B4116012"", ""B4080557"", ""B4097866"", ""B4117666"", ""B4082072"", ""B4117050"", ""B4119768"", ""B4111869"", ""B4111121""]"
4427,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4428,"[""B4081104"", ""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4099096"", ""B4114050"", ""B4096318""]"
4429,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4430,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4431,"[""B4093926"", ""B4116472"", ""B4099270"", ""B4119964"", ""B4113480"", ""B4110748"", ""B4116292"", ""B4089091"", ""B4101189"", ""B4118735""]"
4432,"[""B4106485"", ""B4109474"", ""B4095969"", ""B4102373"", ""B4102654"", ""B4104918"", ""B4092120"", ""B4108383"", ""B4092700"", ""B4112501""]"
4433,"[""B4098573"", ""Q168366"", ""B4100902"", ""B4083437"", ""B4112501"", ""A22311"", ""B4096297"", ""B4113080"", ""B4102654"", ""B4118340""]"
4434,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4435,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4436,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4437,"[""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957"", ""B4118340"", ""B4114455""]"
4438,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4439,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4440,"[""B4093926"", ""B4116472"", ""B4099270"", ""B4113480"", ""B4119964"", ""B4110748"", ""B4116292"", ""B4101189"", ""B4118735"", ""B4089091""]"
4441,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4442,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4443,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4444,"[""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4100097"", ""B4099096"", ""B4096318"", ""B4106082""]"
4445,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4446,"[""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243"", ""B4102705"", ""Q877806""]"
4447,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4448,"[""B4100902"", ""B4083437"", ""B4112501"", ""B4096297"", ""B4113080"", ""A22311"", ""B4102654"", ""B4118340"", ""B4106082"", ""B4096318""]"
4449,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4450,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4451,"[""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4099096"", ""B4114050"", ""B4096318"", ""Q877806""]"
4452,"[""B4093926"", ""B4116472"", ""B4099270"", ""B4113480"", ""B4119964"", ""B4110748"", ""B4116292"", ""B4101189"", ""B4118735"", ""B4089091""]"
4453,"[""Q236279"", ""Q80793"", ""B4082658"", ""B4112706"", ""B4102371"", ""B4114935"", ""B4104477"", ""B4109437"", ""B4119038"", ""B4114356""]"
4454,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4455,"[""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4099096"", ""B4114050"", ""B4096318"", ""Q877806""]"
4456,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4457,"[""B4089907"", ""B4083385"", ""B4098474"", ""B4081538"", ""B4110701"", ""B4106764"", ""B4109593"", ""B4093556"", ""B4106350"", ""B4116430""]"
4458,"[""B4090623"", ""B4080808"", ""B4105906"", ""B4098888"", ""B4110407"", ""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080""]"
4459,"[""B4098573"", ""Q168366"", ""B4106485"", ""B4109474"", ""B4095969"", ""B4102373"", ""B4102654"", ""B4104918"", ""B4092120"", ""B4108383""]"
4460,"[""B4093263"", ""B4086296"", ""B4100301"", ""B4116392"", ""B4116152"", ""B4112437"", ""B4115875"", ""Q2703249"", ""B4111520"", ""B4098907""]"
4461,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4462,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4463,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4464,"[""B4101687"", ""Q14524064"", ""Q1160546"", ""B4099016"", ""B4081237"", ""B4093854"", ""B4088129"", ""B4093113"", ""B4115982"", ""B4117251""]"
4465,"[""B4099096"", ""B4102654"", ""B4100902"", ""B4112501"", ""Q60960"", ""B4085562"", ""B4113080"", ""Q246123"", ""B4118340"", ""B4095487""]"
4466,"[""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957"", ""B4118340"", ""B4114455""]"
4467,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4468,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4469,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4470,"[""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4100097"", ""B4099096"", ""B4096318"", ""B4106082""]"
4471,"[""B4100998"", ""B4102654"", ""B4099096"", ""B4100902"", ""B4112501"", ""Q1211272"", ""B4100939"", ""B4098150"", ""B4096957"", ""B4113080""]"
4472,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4473,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4081995"", ""B4092256"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4474,"[""B4106485"", ""B4109474"", ""B4095969"", ""B4102373"", ""B4102654"", ""B4104918"", ""B4092120"", ""B4108383"", ""B4092700"", ""B4112501""]"
4475,"[""B4101687"", ""Q14524064"", ""Q1160546"", ""B4099016"", ""B4081237"", ""B4093854"", ""B4088129"", ""B4093113"", ""B4115982"", ""B4117251""]"
4476,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
4477,"[""B4093926"", ""B4116472"", ""B4099270"", ""B4119964"", ""B4113480"", ""B4110748"", ""B4116292"", ""B4089091"", ""B4101189"", ""B4118735""]"
4478,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4479,"[""B4089227"", ""B4109910"", ""B4097948"", ""B4089921"", ""B4088641"", ""B4102915"", ""B4112934"", ""B4089174"", ""B4089016"", ""B4080556""]"
4480,"[""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4100097"", ""B4099096"", ""B4096318"", ""B4106082""]"
4481,"[""B4087346"", ""B4088527"", ""B4106040"", ""B4114103"", ""B4107488"", ""B4084143"", ""B4104476"", ""B4082858"", ""B4119538"", ""B4112970""]"
4482,"[""B4093926"", ""B4116472"", ""B4099270"", ""B4113480"", ""B4119964"", ""B4110748"", ""B4116292"", ""B4101189"", ""B4118735"", ""B4089091""]"
4483,"[""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243"", ""B4102705"", ""B4106082""]"
4484,"[""B4102654"", ""B4100902"", ""B4099096"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4096318"", ""B4106243"", ""B4102705"", ""B4106082""]"
4485,"[""B4100998"", ""B4099096"", ""Q1211272"", ""B4112154"", ""B4100902"", ""B4098150"", ""B4112501"", ""B4096957"", ""B4118340"", ""B4114455""]"
4486,"[""B4102654"", ""B4100902"", ""B4112501"", ""B4113080"", ""B4118340"", ""B4106243"", ""B4099096"", ""B4114050"", ""B4096318"", ""Q877806""]"
4487,"[""B4100998"", ""B4102654"", ""B4099096"", ""B4100902"", ""B4112501"", ""Q1211272"", ""B4100939"", ""B4098150"", ""B4096957"", ""B4113080""]"
4488,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4489,"[""B4084574"", ""A30711"", ""B4107844"", ""B4099867"", ""A43662"", ""A23359"", ""A14357"", ""B4085051"", ""B4087135"", ""A41834""]"
4490,"[""B4087837"", ""B4103627"", ""B4092967"", ""B4090773"", ""B4092256"", ""B4081995"", ""B4100414"", ""B4107304"", ""B4087799"", ""B4118766""]"
